dataset,scope,window_size,step,scope_trace_index,global_trace_index,boundary_case_id,boundary_time,boundary_year_week,jsd_score,threshold,score_ratio,is_selected_peak
BPI Challenge 2017,ALL,150,10,1920,1920,Application_359514195,2016-01-27T14:15:44.075000+00:00,2016-W04,0.0150577406,0.0339268435,0.44383,False
BPI Challenge 2017,ALL,150,10,1930,1930,Application_428895204,2016-01-27T15:53:38.397000+00:00,2016-W04,0.013037048,0.0339268435,0.384269,False
BPI Challenge 2017,ALL,150,10,1940,1940,Application_1008776960,2016-01-27T18:21:45.698000+00:00,2016-W04,0.0133008,0.0339268435,0.392044,False
BPI Challenge 2017,ALL,150,10,1950,1950,Application_496584186,2016-01-27T19:20:25.116000+00:00,2016-W04,0.0136325145,0.0339268435,0.401821,False
BPI Challenge 2017,ALL,150,10,1960,1960,Application_696136281,2016-01-27T20:12:15.942000+00:00,2016-W04,0.0135684523,0.0339268435,0.399933,False
BPI Challenge 2017,ALL,150,10,1970,1970,Application_1812699529,2016-01-28T08:04:47.500000+00:00,2016-W04,0.011595178,0.0339268435,0.34177,False
BPI Challenge 2017,ALL,150,10,1980,1980,Application_1400879972,2016-01-28T09:31:00.730000+00:00,2016-W04,0.012382493,0.0339268435,0.364976,False
BPI Challenge 2017,ALL,150,10,1990,1990,Application_1356906263,2016-01-28T10:35:50.345000+00:00,2016-W04,0.0120395828,0.0339268435,0.354869,False
BPI Challenge 2017,ALL,150,10,2000,2000,Application_1047219107,2016-01-28T12:36:26.502000+00:00,2016-W04,0.0110317356,0.0339268435,0.325162,False
BPI Challenge 2017,ALL,150,10,2010,2010,Application_417325171,2016-01-28T15:42:04.963000+00:00,2016-W04,0.0118410598,0.0339268435,0.349017,False
BPI Challenge 2017,ALL,150,10,2020,2020,Application_1446138707,2016-01-28T17:42:31.474000+00:00,2016-W04,0.0110833581,0.0339268435,0.326684,False
BPI Challenge 2017,ALL,150,10,2030,2030,Application_1870832132,2016-01-28T19:21:02.998000+00:00,2016-W04,0.0082486312,0.0339268435,0.24313,False
BPI Challenge 2017,ALL,150,10,2040,2040,Application_763648038,2016-01-28T20:52:39.668000+00:00,2016-W04,0.0102285516,0.0339268435,0.301488,False
BPI Challenge 2017,ALL,150,10,2050,2050,Application_700302428,2016-01-29T08:11:54.139000+00:00,2016-W04,0.0097002037,0.0339268435,0.285915,False
BPI Challenge 2017,ALL,150,10,2060,2060,Application_902693704,2016-01-29T10:12:10.086000+00:00,2016-W04,0.0125138248,0.0339268435,0.368847,False
BPI Challenge 2017,ALL,150,10,2070,2070,Application_1478160778,2016-01-29T11:38:46.354000+00:00,2016-W04,0.0115942871,0.0339268435,0.341744,False
BPI Challenge 2017,ALL,150,10,2080,2080,Application_2140560070,2016-01-29T13:15:16.093000+00:00,2016-W04,0.0117750164,0.0339268435,0.347071,False
BPI Challenge 2017,ALL,150,10,2090,2090,Application_766151088,2016-01-29T15:17:34.733000+00:00,2016-W04,0.0137473916,0.0339268435,0.405207,False
BPI Challenge 2017,ALL,150,10,2100,2100,Application_1007423229,2016-01-29T16:20:33.910000+00:00,2016-W04,0.0145527337,0.0339268435,0.428945,False
BPI Challenge 2017,ALL,150,10,2110,2110,Application_930773501,2016-01-29T18:31:52.614000+00:00,2016-W04,0.0189321038,0.0339268435,0.558027,False
BPI Challenge 2017,ALL,150,10,2120,2120,Application_669230329,2016-01-30T09:37:14.319000+00:00,2016-W04,0.0161367474,0.0339268435,0.475634,False
BPI Challenge 2017,ALL,150,10,2130,2130,Application_1142368645,2016-01-30T18:34:48.452000+00:00,2016-W04,0.0128412651,0.0339268435,0.378499,False
BPI Challenge 2017,ALL,150,10,2140,2140,Application_1918971781,2016-01-31T00:36:02.230000+00:00,2016-W04,0.0127842412,0.0339268435,0.376818,False
BPI Challenge 2017,ALL,150,10,2150,2150,Application_1776683336,2016-01-31T10:53:13.262000+00:00,2016-W04,0.0140058349,0.0339268435,0.412825,False
BPI Challenge 2017,ALL,150,10,2160,2160,Application_655765028,2016-01-31T13:03:01+00:00,2016-W04,0.0156378175,0.0339268435,0.460928,False
BPI Challenge 2017,ALL,150,10,2170,2170,Application_151321797,2016-01-31T16:09:18.061000+00:00,2016-W04,0.0168113301,0.0339268435,0.495517,False
BPI Challenge 2017,ALL,150,10,2180,2180,Application_965269408,2016-01-31T19:19:10.283000+00:00,2016-W04,0.0175374745,0.0339268435,0.51692,False
BPI Challenge 2017,ALL,150,10,2190,2190,Application_1715905831,2016-01-31T21:28:41.643000+00:00,2016-W04,0.0186474107,0.0339268435,0.549636,False
BPI Challenge 2017,ALL,150,10,2200,2200,Application_741749509,2016-02-01T08:00:51.738000+00:00,2016-W05,0.0172854129,0.0339268435,0.509491,False
BPI Challenge 2017,ALL,150,10,2210,2210,Application_1876375663,2016-02-01T08:36:05.700000+00:00,2016-W05,0.0165494854,0.0339268435,0.487799,False
BPI Challenge 2017,ALL,150,10,2220,2220,Application_201324137,2016-02-01T08:52:22.891000+00:00,2016-W05,0.0143970163,0.0339268435,0.424355,False
BPI Challenge 2017,ALL,150,10,2230,2230,Application_1793718377,2016-02-01T09:26:50.048000+00:00,2016-W05,0.0130541101,0.0339268435,0.384772,False
BPI Challenge 2017,ALL,150,10,2240,2240,Application_1772661618,2016-02-01T10:03:33.719000+00:00,2016-W05,0.0146025955,0.0339268435,0.430414,False
BPI Challenge 2017,ALL,150,10,2250,2250,Application_1097531553,2016-02-01T10:56:28.712000+00:00,2016-W05,0.0163249273,0.0339268435,0.48118,False
BPI Challenge 2017,ALL,150,10,2260,2260,Application_655789917,2016-02-01T11:50:27.732000+00:00,2016-W05,0.0187818492,0.0339268435,0.553598,False
BPI Challenge 2017,ALL,150,10,2270,2270,Application_580032762,2016-02-01T12:47:07.857000+00:00,2016-W05,0.0146972614,0.0339268435,0.433205,False
BPI Challenge 2017,ALL,150,10,2280,2280,Application_2081270236,2016-02-01T14:04:09.963000+00:00,2016-W05,0.0131934341,0.0339268435,0.388879,False
BPI Challenge 2017,ALL,150,10,2290,2290,Application_810709994,2016-02-01T15:22:31.588000+00:00,2016-W05,0.0134854161,0.0339268435,0.397485,False
BPI Challenge 2017,ALL,150,10,2300,2300,Application_2077892179,2016-02-01T16:47:45.099000+00:00,2016-W05,0.014653695,0.0339268435,0.43192,False
BPI Challenge 2017,ALL,150,10,2310,2310,Application_754663727,2016-02-01T17:39:34.371000+00:00,2016-W05,0.0158903957,0.0339268435,0.468372,False
BPI Challenge 2017,ALL,150,10,2320,2320,Application_1991997459,2016-02-01T18:43:40.218000+00:00,2016-W05,0.0173436433,0.0339268435,0.511207,False
BPI Challenge 2017,ALL,150,10,2330,2330,Application_728696828,2016-02-01T19:24:47.032000+00:00,2016-W05,0.0186538425,0.0339268435,0.549825,False
BPI Challenge 2017,ALL,150,10,2340,2340,Application_1577301082,2016-02-01T20:56:17.882000+00:00,2016-W05,0.019210661,0.0339268435,0.566238,False
BPI Challenge 2017,ALL,150,10,2350,2350,Application_1692023467,2016-02-01T23:17:06.418000+00:00,2016-W05,0.0159799077,0.0339268435,0.471011,False
BPI Challenge 2017,ALL,150,10,2360,2360,Application_727786387,2016-02-02T08:26:18.528000+00:00,2016-W05,0.0155081722,0.0339268435,0.457106,False
BPI Challenge 2017,ALL,150,10,2370,2370,Application_1854057287,2016-02-02T10:30:29.060000+00:00,2016-W05,0.0130797345,0.0339268435,0.385528,False
BPI Challenge 2017,ALL,150,10,2380,2380,Application_1432979587,2016-02-02T11:52:58.343000+00:00,2016-W05,0.0133810835,0.0339268435,0.39441,False
BPI Challenge 2017,ALL,150,10,2390,2390,Application_1085598683,2016-02-02T13:07:13.217000+00:00,2016-W05,0.0122163531,0.0339268435,0.360079,False
BPI Challenge 2017,ALL,150,10,2400,2400,Application_258789438,2016-02-02T15:12:26.859000+00:00,2016-W05,0.0124596772,0.0339268435,0.367251,False
BPI Challenge 2017,ALL,150,10,2410,2410,Application_676203891,2016-02-02T16:23:45.880000+00:00,2016-W05,0.0119487217,0.0339268435,0.352191,False
BPI Challenge 2017,ALL,150,10,2420,2420,Application_352895702,2016-02-02T19:20:55.524000+00:00,2016-W05,0.010988903,0.0339268435,0.3239,False
BPI Challenge 2017,ALL,150,10,2430,2430,Application_1647554936,2016-02-02T20:51:47.017000+00:00,2016-W05,0.0105093561,0.0339268435,0.309765,False
BPI Challenge 2017,ALL,150,10,2440,2440,Application_1217818731,2016-02-03T00:29:48.979000+00:00,2016-W05,0.0113290852,0.0339268435,0.333927,False
BPI Challenge 2017,ALL,150,10,2450,2450,Application_815720592,2016-02-03T09:02:55.137000+00:00,2016-W05,0.0107778954,0.0339268435,0.31768,False
BPI Challenge 2017,ALL,150,10,2460,2460,Application_369604069,2016-02-03T10:13:40.885000+00:00,2016-W05,0.0117780367,0.0339268435,0.34716,False
BPI Challenge 2017,ALL,150,10,2470,2470,Application_872411040,2016-02-03T10:52:03.151000+00:00,2016-W05,0.0141452006,0.0339268435,0.416932,False
BPI Challenge 2017,ALL,150,10,2480,2480,Application_1381557321,2016-02-03T11:59:33.916000+00:00,2016-W05,0.0160733364,0.0339268435,0.473765,False
BPI Challenge 2017,ALL,150,10,2490,2490,Application_484428234,2016-02-03T13:04:46.482000+00:00,2016-W05,0.0140030625,0.0339268435,0.412743,False
BPI Challenge 2017,ALL,150,10,2500,2500,Application_1221588667,2016-02-03T14:37:05.093000+00:00,2016-W05,0.0127155238,0.0339268435,0.374792,False
BPI Challenge 2017,ALL,150,10,2510,2510,Application_940016337,2016-02-03T15:54:11.607000+00:00,2016-W05,0.0123508908,0.0339268435,0.364045,False
BPI Challenge 2017,ALL,150,10,2520,2520,Application_1896194935,2016-02-03T17:30:01.190000+00:00,2016-W05,0.0119150024,0.0339268435,0.351197,False
BPI Challenge 2017,ALL,150,10,2530,2530,Application_1542022971,2016-02-03T18:40:40.874000+00:00,2016-W05,0.0122673041,0.0339268435,0.361581,False
BPI Challenge 2017,ALL,150,10,2540,2540,Application_1295276940,2016-02-03T20:49:41.850000+00:00,2016-W05,0.0118607996,0.0339268435,0.349599,False
BPI Challenge 2017,ALL,150,10,2550,2550,Application_1229897222,2016-02-04T08:26:15.869000+00:00,2016-W05,0.0122931379,0.0339268435,0.362343,False
BPI Challenge 2017,ALL,150,10,2560,2560,Application_2076521885,2016-02-04T09:59:34.772000+00:00,2016-W05,0.0116478527,0.0339268435,0.343323,False
BPI Challenge 2017,ALL,150,10,2570,2570,Application_855906513,2016-02-04T11:48:13.471000+00:00,2016-W05,0.0110387161,0.0339268435,0.325368,False
BPI Challenge 2017,ALL,150,10,2580,2580,Application_1571876685,2016-02-04T14:04:27.504000+00:00,2016-W05,0.012522242,0.0339268435,0.369095,False
BPI Challenge 2017,ALL,150,10,2590,2590,Application_511941992,2016-02-04T16:44:22.740000+00:00,2016-W05,0.0106459927,0.0339268435,0.313793,False
BPI Challenge 2017,ALL,150,10,2600,2600,Application_769120467,2016-02-04T18:38:08.379000+00:00,2016-W05,0.0117638955,0.0339268435,0.346743,False
BPI Challenge 2017,ALL,150,10,2610,2610,Application_914663476,2016-02-04T19:44:00.199000+00:00,2016-W05,0.012440748,0.0339268435,0.366693,False
BPI Challenge 2017,ALL,150,10,2620,2620,Application_1359171951,2016-02-04T22:49:48.536000+00:00,2016-W05,0.013732947,0.0339268435,0.404781,False
BPI Challenge 2017,ALL,150,10,2630,2630,Application_1912815189,2016-02-05T09:09:02.456000+00:00,2016-W05,0.0144856512,0.0339268435,0.426967,False
BPI Challenge 2017,ALL,150,10,2640,2640,Application_1734546674,2016-02-05T10:35:56.515000+00:00,2016-W05,0.0168017248,0.0339268435,0.495234,False
BPI Challenge 2017,ALL,150,10,2650,2650,Application_206577377,2016-02-05T12:41:42.648000+00:00,2016-W05,0.0180770447,0.0339268435,0.532824,False
BPI Challenge 2017,ALL,150,10,2660,2660,Application_1693958878,2016-02-05T13:48:21.271000+00:00,2016-W05,0.0191886732,0.0339268435,0.56559,False
BPI Challenge 2017,ALL,150,10,2670,2670,Application_490645246,2016-02-05T16:19:40.447000+00:00,2016-W05,0.020517435,0.0339268435,0.604755,False
BPI Challenge 2017,ALL,150,10,2680,2680,Application_1585429645,2016-02-05T18:27:19.189000+00:00,2016-W05,0.0212940408,0.0339268435,0.627646,False
BPI Challenge 2017,ALL,150,10,2690,2690,Application_1684086729,2016-02-05T20:12:45.488000+00:00,2016-W05,0.0200684551,0.0339268435,0.591521,False
BPI Challenge 2017,ALL,150,10,2700,2700,Application_1280386857,2016-02-05T22:48:58.620000+00:00,2016-W05,0.0206338209,0.0339268435,0.608186,False
BPI Challenge 2017,ALL,150,10,2710,2710,Application_1498465982,2016-02-06T08:24:01.140000+00:00,2016-W05,0.0197016537,0.0339268435,0.58071,False
BPI Challenge 2017,ALL,150,10,2720,2720,Application_1756336965,2016-02-06T11:33:52.590000+00:00,2016-W05,0.0188980621,0.0339268435,0.557024,False
BPI Challenge 2017,ALL,150,10,2730,2730,Application_1198567315,2016-02-06T14:04:36.402000+00:00,2016-W05,0.0199877667,0.0339268435,0.589143,False
BPI Challenge 2017,ALL,150,10,2740,2740,Application_413083060,2016-02-06T16:19:28.032000+00:00,2016-W05,0.0193077706,0.0339268435,0.5691,False
BPI Challenge 2017,ALL,150,10,2750,2750,Application_488033776,2016-02-06T19:27:44.664000+00:00,2016-W05,0.0181847751,0.0339268435,0.536,False
BPI Challenge 2017,ALL,150,10,2760,2760,Application_107816336,2016-02-07T08:57:41.345000+00:00,2016-W05,0.0164119291,0.0339268435,0.483745,False
BPI Challenge 2017,ALL,150,10,2770,2770,Application_324425606,2016-02-07T13:25:48.739000+00:00,2016-W05,0.0187372871,0.0339268435,0.552285,False
BPI Challenge 2017,ALL,150,10,2780,2780,Application_1087106727,2016-02-07T15:24:09.964000+00:00,2016-W05,0.0169828312,0.0339268435,0.500572,False
BPI Challenge 2017,ALL,150,10,2790,2790,Application_2070343371,2016-02-07T19:13:05.999000+00:00,2016-W05,0.0177375442,0.0339268435,0.522817,False
BPI Challenge 2017,ALL,150,10,2800,2800,Application_313746063,2016-02-07T21:02:54.635000+00:00,2016-W05,0.0182459049,0.0339268435,0.537801,False
BPI Challenge 2017,ALL,150,10,2810,2810,Application_1651486302,2016-02-08T01:12:34.546000+00:00,2016-W06,0.0225489693,0.0339268435,0.664635,False
BPI Challenge 2017,ALL,150,10,2820,2820,Application_959593737,2016-02-08T09:24:13.113000+00:00,2016-W06,0.0230685221,0.0339268435,0.679949,False
BPI Challenge 2017,ALL,150,10,2830,2830,Application_1721213353,2016-02-08T10:05:04.390000+00:00,2016-W06,0.0179250653,0.0339268435,0.528345,False
BPI Challenge 2017,ALL,150,10,2840,2840,Application_1832605266,2016-02-08T11:10:22.696000+00:00,2016-W06,0.0170079291,0.0339268435,0.501312,False
BPI Challenge 2017,ALL,150,10,2850,2850,Application_1879575999,2016-02-08T11:57:08.238000+00:00,2016-W06,0.0156107199,0.0339268435,0.460129,False
BPI Challenge 2017,ALL,150,10,2860,2860,Application_1399451352,2016-02-08T13:01:02.485000+00:00,2016-W06,0.0128035294,0.0339268435,0.377386,False
BPI Challenge 2017,ALL,150,10,2870,2870,Application_1706544324,2016-02-08T14:14:09.784000+00:00,2016-W06,0.0117288007,0.0339268435,0.345709,False
BPI Challenge 2017,ALL,150,10,2880,2880,Application_1863366950,2016-02-08T15:24:47.055000+00:00,2016-W06,0.0141590158,0.0339268435,0.41734,False
BPI Challenge 2017,ALL,150,10,2890,2890,Application_1194399744,2016-02-08T16:39:01.255000+00:00,2016-W06,0.0162820695,0.0339268435,0.479917,False
BPI Challenge 2017,ALL,150,10,2900,2900,Application_2126923970,2016-02-08T17:59:04.442000+00:00,2016-W06,0.0173556329,0.0339268435,0.51156,False
BPI Challenge 2017,ALL,150,10,2910,2910,Application_1163540696,2016-02-08T19:35:54.493000+00:00,2016-W06,0.0155248834,0.0339268435,0.457599,False
BPI Challenge 2017,ALL,150,10,2920,2920,Application_337779897,2016-02-08T21:03:40.165000+00:00,2016-W06,0.0173720631,0.0339268435,0.512045,False
BPI Challenge 2017,ALL,150,10,2930,2930,Application_385817969,2016-02-09T08:27:50.736000+00:00,2016-W06,0.0165706164,0.0339268435,0.488422,False
BPI Challenge 2017,ALL,150,10,2940,2940,Application_26525477,2016-02-09T10:41:33.163000+00:00,2016-W06,0.0159884888,0.0339268435,0.471264,False
BPI Challenge 2017,ALL,150,10,2950,2950,Application_1822686904,2016-02-09T12:30:49.912000+00:00,2016-W06,0.015800384,0.0339268435,0.465719,False
BPI Challenge 2017,ALL,150,10,2960,2960,Application_1319320930,2016-02-09T13:16:53.832000+00:00,2016-W06,0.0199180601,0.0339268435,0.587089,False
BPI Challenge 2017,ALL,150,10,2970,2970,Application_103076193,2016-02-09T14:22:25.314000+00:00,2016-W06,0.0223200706,0.0339268435,0.657888,False
BPI Challenge 2017,ALL,150,10,2980,2980,Application_27565730,2016-02-09T16:05:12.551000+00:00,2016-W06,0.0183806266,0.0339268435,0.541772,False
BPI Challenge 2017,ALL,150,10,2990,2990,Application_600946581,2016-02-09T17:43:23.197000+00:00,2016-W06,0.0172352298,0.0339268435,0.508012,False
BPI Challenge 2017,ALL,150,10,3000,3000,Application_1155986927,2016-02-09T18:25:22.686000+00:00,2016-W06,0.0169116698,0.0339268435,0.498475,False
BPI Challenge 2017,ALL,150,10,3010,3010,Application_1386685470,2016-02-09T21:59:10.208000+00:00,2016-W06,0.0142436835,0.0339268435,0.419835,False
BPI Challenge 2017,ALL,150,10,3020,3020,Application_2060840297,2016-02-10T08:36:34.742000+00:00,2016-W06,0.0142801757,0.0339268435,0.420911,False
BPI Challenge 2017,ALL,150,10,3030,3030,Application_763359560,2016-02-10T10:12:05.175000+00:00,2016-W06,0.0144718249,0.0339268435,0.42656,False
BPI Challenge 2017,ALL,150,10,3040,3040,Application_1667394009,2016-02-10T11:23:21.035000+00:00,2016-W06,0.0144706136,0.0339268435,0.426524,False
BPI Challenge 2017,ALL,150,10,3050,3050,Application_107622056,2016-02-10T13:24:51.822000+00:00,2016-W06,0.0136351592,0.0339268435,0.401899,False
BPI Challenge 2017,ALL,150,10,3060,3060,Application_969256395,2016-02-10T15:11:10.115000+00:00,2016-W06,0.0132116468,0.0339268435,0.389416,False
BPI Challenge 2017,ALL,150,10,3070,3070,Application_311739802,2016-02-10T16:33:18.334000+00:00,2016-W06,0.0108050395,0.0339268435,0.318481,False
BPI Challenge 2017,ALL,150,10,3080,3080,Application_65218137,2016-02-10T18:34:41.506000+00:00,2016-W06,0.012382099,0.0339268435,0.364965,False
BPI Challenge 2017,ALL,150,10,3090,3090,Application_1654488419,2016-02-10T19:23:09.796000+00:00,2016-W06,0.0106557314,0.0339268435,0.31408,False
BPI Challenge 2017,ALL,150,10,3100,3100,Application_1949574213,2016-02-11T06:39:24.563000+00:00,2016-W06,0.0114184605,0.0339268435,0.336561,False
BPI Challenge 2017,ALL,150,10,3110,3110,Application_2095052447,2016-02-11T09:10:57.548000+00:00,2016-W06,0.0108806417,0.0339268435,0.320709,False
BPI Challenge 2017,ALL,150,10,3120,3120,Application_1867227683,2016-02-11T10:59:12.190000+00:00,2016-W06,0.0111486265,0.0339268435,0.328608,False
BPI Challenge 2017,ALL,150,10,3130,3130,Application_2031072542,2016-02-11T13:29:31.989000+00:00,2016-W06,0.0099706236,0.0339268435,0.293886,False
BPI Challenge 2017,ALL,150,10,3140,3140,Application_1518351559,2016-02-11T14:03:15.357000+00:00,2016-W06,0.0099233041,0.0339268435,0.292491,False
BPI Challenge 2017,ALL,150,10,3150,3150,Application_132629166,2016-02-11T15:42:06.429000+00:00,2016-W06,0.0103667767,0.0339268435,0.305563,False
BPI Challenge 2017,ALL,150,10,3160,3160,Application_558734362,2016-02-11T18:02:32.320000+00:00,2016-W06,0.0127879997,0.0339268435,0.376929,False
BPI Challenge 2017,ALL,150,10,3170,3170,Application_91858316,2016-02-11T19:40:37.226000+00:00,2016-W06,0.0160157498,0.0339268435,0.472067,False
BPI Challenge 2017,ALL,150,10,3180,3180,Application_343114176,2016-02-11T22:07:14.920000+00:00,2016-W06,0.0165382255,0.0339268435,0.487467,False
BPI Challenge 2017,ALL,150,10,3190,3190,Application_95663587,2016-02-12T08:48:02.674000+00:00,2016-W06,0.0177345259,0.0339268435,0.522728,False
BPI Challenge 2017,ALL,150,10,3200,3200,Application_402271064,2016-02-12T10:55:20.562000+00:00,2016-W06,0.0190096875,0.0339268435,0.560314,False
BPI Challenge 2017,ALL,150,10,3210,3210,Application_1542513431,2016-02-12T13:00:21.573000+00:00,2016-W06,0.0196486863,0.0339268435,0.579149,False
BPI Challenge 2017,ALL,150,10,3220,3220,Application_983226435,2016-02-12T14:19:16.447000+00:00,2016-W06,0.0196586957,0.0339268435,0.579444,False
BPI Challenge 2017,ALL,150,10,3230,3230,Application_2135934356,2016-02-12T15:30:02.490000+00:00,2016-W06,0.0214825696,0.0339268435,0.633203,False
BPI Challenge 2017,ALL,150,10,3240,3240,Application_1689022727,2016-02-12T17:16:13.365000+00:00,2016-W06,0.0183784819,0.0339268435,0.541709,False
